CustomerID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
28,0.7853,0.2482,0.8516,0.0098,0.6675,0.6000,0.3981,0.3047,0.3774,0.6151,0.4457,0.3179,0.3845,0.6662,0.4891,0.0013,0.8124,0.2137,0.8463,0.0421,0.3981,0.6072,0.6717,0.0023,0.7748,0.2150,0.8402,0.0000,0.7113,0.1898,0.9146,0.0422,0.3798,0.6382,0.4166,0.3489,0.3794,0.6614,0.4952,0.0021,0.8108,0.2018,0.8839,0.0272,0.3622,0.5528,0.4759,0.0009,0.8265,0.2112,0.7973,0.0061,0.6988,0.6386,0.4570,0.0035,0.7611,0.1874,0.8698,0.0231,0.3778,0.5759,0.4214,0.0072,0.7337,0.1833,0.8206,0.0082,0.3692,0.6205,0.4676,0.0035,0.7198,0.1930,0.8551,0.0185,0.3741,0.5886,0.4472,0.0093,0.6988,0.2039,0.8327,0.0025,0.3670,0.5738,0.4570,0.0039,0.7519,0.1971,0.8703,0.0202,0.3786,0.6034,0.4765,0.0076,0.7350,0.1804,0.8070,0.0109
29,0.3111,0.6081,0.2794,0.6574,0.0085,0.6990,0.4541,0.6081,0.2313,0.6858,0.4436,0.6157,0.2319,0.7280,0.4583,0.6999,0.0261,0.7804,0.2763,0.8117,0.2238,0.6821,0.2233,0.6845,0.0152,0.7693,0.2801,0.7113,0.0000,0.7445,0.3193,0.8031,0.2304,0.7058,0.4299,0.6411,0.2289,0.7187,0.4508,0.7313,0.0237,0.7639,0.3004,0.7735,0.2406,0.6349,0.4426,0.6940,0.0267,0.7788,0.2582,0.7411,0.0007,0.7044,0.4355,0.6764,0.0100,0.7308,0.2965,0.7783,0.2328,0.6603,0.4318,0.6637,0.0057,0.7199,0.2725,0.7538,0.2348,0.6953,0.4317,0.6794,0.0039,0.7420,0.2864,0.7741,0.2329,0.6596,0.4298,0.6565,0.0028,0.7526,0.2748,0.7234,0.2353,0.6615,0.4245,0.6732,0.0076,0.7404,0.2934,0.7710,0.2309,0.6801,0.4357,0.6608,0.0060,0.7128,0.2646,0.7526
30,0.8090,0.2505,0.6349,0.2013,0.7031,0.3399,0.4305,0.5131,0.4207,0.3540,0.4783,0.5184,0.4236,0.4003,0.5128,0.1899,0.8286,0.0045,0.8585,0.2410,0.4345,0.3466,0.7068,0.1923,0.7922,0.0051,0.8539,0.1898,0.7445,0.0000,0.9219,0.2393,0.4208,0.3726,0.4535,0.5487,0.4232,0.3914,0.5212,0.1931,0.8259,0.0013,0.8928,0.2282,0.4061,0.3028,0.5033,0.1910,0.8398,0.0040,0.8181,0.1953,0.7339,0.3736,0.4867,0.1925,0.7822,0.0006,0.8802,0.2189,0.4187,0.3207,0.4561,0.1956,0.7578,0.0015,0.8365,0.2030,0.4124,0.3586,0.4987,0.1914,0.7459,0.0004,0.8687,0.2159,0.4161,0.3310,0.4787,0.1964,0.7273,0.0028,0.8473,0.1968,0.4111,0.3193,0.4885,0.1924,0.7743,0.0017,0.8824,0.2184,0.4180,0.3427,0.5061,0.1957,0.7592,0.0030,0.8247,0.2073
31,0.0464,0.9772,0.2919,0.8877,0.3396,0.6941,0.3920,0.6585,0.6254,0.6765,0.3577,0.6575,0.6231,0.6907,0.3279,0.9121,0.3017,0.9318,0.0078,0.9371,0.6110,0.6772,0.0793,0.9028,0.3021,0.9239,0.0067,0.9146,0.3193,0.9219,0.0000,0.9298,0.6231,0.6838,0.3771,0.6620,0.6225,0.6862,0.3269,0.9192,0.2984,0.9283,0.0014,0.9198,0.6363,0.6634,0.3346,0.9058,0.2951,0.9318,0.0178,0.9187,0.3242,0.6822,0.3449,0.8989,0.3045,0.9134,0.0023,0.9260,0.6256,0.6727,0.3705,0.8942,0.3107,0.9093,0.0106,0.9240,0.6295,0.6816,0.3423,0.9028,0.3141,0.9181,0.0047,0.9273,0.6266,0.6673,0.3516,0.8908,0.3205,0.9188,0.0086,0.9126,0.6304,0.6742,0.3472,0.8971,0.3060,0.9139,0.0026,0.9234,0.6223,0.6771,0.3366,0.8922,0.3104,0.9077,0.0143,0.9196
32,0.8610,0.2740,0.8831,0.0751,0.7763,0.5661,0.5003,0.2705,0.5047,0.5691,0.5333,0.2733,0.5021,0.5962,0.5490,0.0530,0.8629,0.2386,0.8803,0.0006,0.5062,0.5673,0.7771,0.0582,0.8332,0.2404,0.8796,0.0422,0.8031,0.2393,0.9298,0.0000,0.5021,0.5845,0.5194,0.2885,0.5067,0.6031,0.5563,0.0268,0.8588,0.2395,0.9071,0.0025,0.4958,0.5396,0.5446,0.0495,0.8677,0.2381,0.8554,0.0183,0.7949,0.5833,0.5352,0.0632,0.8272,0.2393,0.8987,0.0030,0.5006,0.5501,0.5189,0.0755,0.8103,0.2412,0.8674,0.0136,0.4993,0.5711,0.5446,0.0662,0.8016,0.2393,0.8916,0.0051,0.5002,0.5584,0.5312,0.0814,0.7887,0.2400,0.8745,0.0258,0.4993,0.5476,0.5379,0.0651,0.8217,0.2390,0.9014,0.0043,0.4989,0.5663,0.5486,0.0764,0.8112,0.2436,0.8586,0.0107
33,0.5397,0.3235,0.5549,0.3313,0.2123,0.8933,0.1837,0.7772,0.0003,0.8911,0.1935,0.7903,0.0006,0.9478,0.2263,0.3665,0.3255,0.4652,0.5488,0.5079,0.0020,0.8853,0.3925,0.3535,0.2945,0.4550,0.5497,0.3798,0.2304,0.4208,0.6231,0.5021,0.0000,0.9208,0.1735,0.8342,0.0008,0.9468,0.2238,0.4032,0.3228,0.4428,0.5911,0.4657,0.0017,0.8165,0.2104,0.3636,0.3331,0.4632,0.5041,0.4181,0.2208,0.9192,0.1969,0.3462,0.2799,0.4087,0.5808,0.4667,0.0002,0.8498,0.1777,0.3340,0.2588,0.3966,0.5323,0.4312,0.0007,0.9005,0.1987,0.3473,0.2477,0.4202,0.5624,0.4587,0.0002,0.8584,0.1889,0.3277,0.2325,0.4350,0.5405,0.3978,0.0012,0.8486,0.1909,0.3434,0.2718,0.4220,0.5768,0.4581,0.0004,0.8824,0.2057,0.3318,0.2599,0.3880,0.5170,0.4339
34,0.6919,0.6454,0.4036,0.6753,0.7021,0.0045,0.9117,0.3087,0.9256,0.0010,0.9474,0.2941,0.9214,0.0044,0.9408,0.6498,0.6716,0.3406,0.6743,0.5897,0.9175,0.0016,0.6970,0.6575,0.6639,0.3485,0.6755,0.6382,0.7058,0.3726,0.6838,0.5845,0.9208,0.0000,0.9371,0.2879,0.9258,0.0017,0.9480,0.6222,0.6678,0.3593,0.6774,0.6015,0.9186,0.0141,0.9391,0.6477,0.6708,0.3407,0.6846,0.6060,0.7106,0.0002,0.9365,0.6608,0.6726,0.3762,0.6750,0.5931,0.9206,0.0064,0.9320,0.6721,0.6747,0.3869,0.6752,0.6104,0.9195,0.0010,0.9440,0.6627,0.6771,0.3706,0.6826,0.6008,0.9201,0.0055,0.9351,0.6756,0.6799,0.3602,0.6771,0.6259,0.9193,0.0061,0.9364,0.6620,0.6738,0.3654,0.6830,0.5998,0.9155,0.0026,0.9453,0.6728,0.6747,0.3965,0.6767,0.6075
35,0.3088,0.5335,0.5523,0.3726,0.4147,0.9135,0.0081,0.8065,0.1717,0.9103,0.0032,0.8193,0.1769,0.9618,0.0159,0.4059,0.5330,0.4917,0.3225,0.5247,0.1785,0.9050,0.2119,0.3933,0.4999,0.4802,0.3197,0.4166,0.4299,0.4535,0.3771,0.5194,0.1735,0.9371,0.0000,0.8580,0.1708,0.9597,0.0161,0.4367,0.5285,0.4716,0.3528,0.4866,0.1727,0.8427,0.0106,0.4021,0.5366,0.4906,0.2852,0.4496,0.4177,0.9356,0.0056,0.3870,0.4848,0.4423,0.3433,0.4894,0.1743,0.8733,0.0003,0.3765,0.4637,0.4313,0.3060,0.4595,0.1716,0.9192,0.0077,0.3886,0.4518,0.4517,0.3288,0.4823,0.1726,0.8802,0.0036,0.3711,0.4359,0.4628,0.3133,0.4304,0.1708,0.8725,0.0065,0.3845,0.4764,0.4523,0.3402,0.4811,0.1744,0.9024,0.0100,0.3744,0.4645,0.4236,0.2952,0.4608
36,0.6418,0.5962,0.6436,0.3853,0.6302,0.2833,0.8399,0.0063,0.8358,0.2823,0.8737,0.0027,0.8373,0.2957,0.8816,0.3613,0.6328,0.5416,0.6429,0.2910,0.8379,0.2816,0.6280,0.3677,0.6214,0.5497,0.6414,0.3489,0.6411,0.5487,0.6620,0.2885,0.8342,0.2879,0.8580,0.0000,0.8356,0.2956,0.8868,0.3310,0.6305,0.5490,0.6516,0.2998,0.8276,0.2767,0.8755,0.3578,0.6358,0.5394,0.6396,0.3176,0.6432,0.2876,0.8682,0.3724,0.6251,0.5490,0.6469,0.2978,0.8342,0.2772,0.8563,0.3851,0.6219,0.5533,0.6373,0.3154,0.8296,0.2833,0.8752,0.3754,0.6215,0.5503,0.6489,0.3033,0.8319,0.2796,0.8641,0.3903,0.6202,0.5513,0.6411,0.3315,0.8282,0.2763,0.8665,0.3742,0.6246,0.5493,0.6523,0.3019,0.8309,0.2816,0.8787,0.3859,0.6222,0.5577,0.6359,0.3115
37,0.5398,0.3350,0.5518,0.3272,0.2113,0.8983,0.1844,0.7767,0.0002,0.8953,0.1924,0.7910,0.0027,0.9541,0.2268,0.3657,0.3307,0.4697,0.5458,0.5130,0.0041,0.8892,0.3851,0.3513,0.2978,0.4582,0.5473,0.3794,0.2289,0.4232,0.6225,0.5067,0.0008,0.9258,0.1708,0.8356,0.0000,0.9518,0.2233,0.4043,0.3273,0.4460,0.5895,0.4684,0.0018,0.8179,0.2093,0.3622,0.3373,0.4677,0.5001,0.4200,0.2181,0.9241,0.1952,0.3436,0.2823,0.4104,0.5793,0.4701,0.0013,0.8527,0.1755,0.3305,0.2604,0.3974,0.5294,0.4332,0.0006,0.9052,0.1964,0.3448,0.2486,0.4223,0.5601,0.4617,0.0006,0.8609,0.1866,0.3238,0.2328,0.4372,0.5375,0.3981,0.0006,0.8518,0.1880,0.3405,0.2737,0.4238,0.5748,0.4608,0.0015,0.8861,0.2036,0.3281,0.2614,0.3883,0.5136,0.4357
38,0.6956,0.6569,0.4045,0.6990,0.7157,0.0060,0.9364,0.3167,0.9515,0.0046,0.9677,0.3039,0.9468,0.0083,0.9601,0.6734,0.6792,0.3577,0.6820,0.6074,0.9431,0.0041,0.7116,0.6811,0.6748,0.3640,0.6823,0.6614,0.7187,0.3914,0.6862,0.6031,0.9468,0.0017,0.9597,0.2956,0.9518,0.0000,0.9670,0.6449,0.6763,0.3762,0.6821,0.6204,0.9452,0.0174,0.9596,0.6714,0.6789,0.3586,0.6930,0.6292,0.7246,0.0026,0.9578,0.6848,0.6837,0.3956,0.6801,0.6133,0.9464,0.0098,0.9548,0.6964,0.6871,0.4063,0.6828,0.6316,0.9461,0.0049,0.9649,0.6866,0.6903,0.3888,0.6878,0.6207,0.9463,0.0077,0.9572,0.7002,0.6942,0.3768,0.6842,0.6482,0.9460,0.0103,0.9585,0.6861,0.6855,0.3834,0.6876,0.6197,0.9416,0.0044,0.9655,0.6970,0.6871,0.4159,0.6851,0.6286
39,0.3034,0.5878,0.5370,0.4556,0.4508,0.9378,0.0280,0.8493,0.2247,0.9254,0.0077,0.8566,0.2246,0.9636,0.0008,0.4885,0.5318,0.5470,0.2849,0.5626,0.2189,0.9234,0.2232,0.4759,0.5043,0.5333,0.2859,0.4952,0.4508,0.5212,0.3269,0.5563,0.2238,0.9480,0.0161,0.8868,0.2233,0.9670,0.0000,0.5078,0.5256,0.5329,0.3084,0.5307,0.2317,0.8753,0.0009,0.4820,0.5288,0.5477,0.2628,0.5149,0.4407,0.9454,0.0032,0.4708,0.4930,0.5099,0.3029,0.5380,0.2254,0.8999,0.0130,0.4629,0.4789,0.5011,0.2775,0.5212,0.2274,0.9332,0.0027,0.4747,0.4700,0.5164,0.2927,0.5344,0.2258,0.9032,0.0054,0.4588,0.4595,0.5210,0.2812,0.4990,0.2279,0.8993,0.0050,0.4689,0.4868,0.5136,0.3003,0.5310,0.2243,0.9228,0.0015,0.4609,0.4794,0.4954,0.2695,0.5186
40,0.7998,0.2478,0.8595,0.0186,0.6893,0.5876,0.4175,0.2920,0.4020,0.6007,0.4622,0.3025,0.4068,0.6468,0.5008,0.0049,0.8232,0.2119,0.8546,0.0266,0.4189,0.5942,0.6937,0.0076,0.7871,0.2140,0.8492,0.0021,0.7313,0.1931,0.9192,0.0268,0.4032,0.6222,0.4367,0.3310,0.4043,0.6449,0.5078,0.0000,0.8213,0.2029,0.8899,0.0159,0.3878,0.5452,0.4900,0.0045,0.8355,0.2096,0.8103,0.0013,0.7200,0.6223,0.4726,0.0098,0.7752,0.1915,0.8769,0.0122,0.4013,0.5655,0.4406,0.0158,0.7497,0.1890,0.8311,0.0025,0.3943,0.6051,0.4836,0.0102,0.7370,0.1960,0.8636,0.0092,0.3983,0.5776,0.4639,0.0188,0.7175,0.2055,0.8422,0.0009,0.3926,0.5632,0.4737,0.0106,0.7669,0.1997,0.8778,0.0107,0.4016,0.5908,0.4915,0.0162,0.7511,0.1875,0.8185,0.0047
41,0.3135,0.6424,0.2775,0.7779,0.0353,0.6697,0.5467,0.6147,0.3281,0.6546,0.5316,0.6173,0.3185,0.6797,0.5292,0.8055,0.0008,0.8461,0.2770,0.8666,0.3068,0.6541,0.2771,0.7950,0.0018,0.8394,0.2793,0.8108,0.0237,0.8259,0.2984,0.8588,0.3228,0.6678,0.5285,0.6305,0.3273,0.6763,0.5256,0.8213,0.0000,0.8383,0.2878,0.8422,0.3385,0.6269,0.5223,0.8000,0.0008,0.8447,0.2731,0.8246,0.0314,0.6658,0.5210,0.7896,0.0038,0.8163,0.2863,0.8454,0.3237,0.6419,0.5271,0.7825,0.0085,0.8101,0.2764,0.8338,0.3325,0.6605,0.5192,0.7923,0.0122,0.8241,0.2824,0.8446,0.3273,0.6394,0.5197,0.7777,0.0184,0.8300,0.2766,0.8160,0.3354,0.6427,0.5153,0.7871,0.0053,0.8217,0.2856,0.8419,0.3206,0.6530,0.5195,0.7802,0.0083,0.8071,0.2737,0.8316
42,0.8226,0.2512,0.6360,0.2165,0.7248,0.3286,0.4483,0.5169,0.4435,0.3424,0.4940,0.5216,0.4447,0.3858,0.5244,0.2034,0.8410,0.0014,0.8692,0.2409,0.4546,0.3352,0.7281,0.2064,0.8068,0.0016,0.8649,0.2018,0.7639,0.0013,0.9283,0.2395,0.4428,0.3593,0.4716,0.5490,0.4460,0.3762,0.5329,0.2029,0.8383,0.0000,0.9012,0.2307,0.4296,0.2952,0.5163,0.2041,0.8516,0.0016,0.8318,0.2037,0.7542,0.3604,0.5014,0.2072,0.7977,0.0024,0.8892,0.2222,0.4406,0.3115,0.4735,0.2113,0.7751,0.0043,0.8485,0.2098,0.4357,0.3467,0.5131,0.2064,0.7640,0.0010,0.8789,0.2199,0.4387,0.3209,0.4944,0.2128,0.7467,0.0011,0.8587,0.2062,0.4348,0.3103,0.5039,0.2073,0.7905,0.0014,0.8917,0.2221,0.4398,0.3315,0.5197,0.2116,0.7763,0.0065,0.8376,0.2132
43,0.0440,0.9582,0.2826,0.8545,0.3189,0.6868,0.3694,0.6451,0.5928,0.6680,0.3363,0.6443,0.5923,0.6848,0.3096,0.8806,0.2920,0.9057,0.0028,0.9150,0.5804,0.6690,0.0631,0.8706,0.2885,0.8977,0.0025,0.8839,0.3004,0.8928,0.0014,0.9071,0.5911,0.6774,0.3528,0.6516,0.5895,0.6821,0.3084,0.8899,0.2878,0.9012,0.0000,0.8952,0.6032,0.6513,0.3144,0.8742,0.2846,0.9052,0.0105,0.8901,0.3039,0.6753,0.3231,0.8662,0.2899,0.8836,0.0004,0.9009,0.5938,0.6624,0.3467,0.8608,0.2943,0.8790,0.0051,0.8968,0.5964,0.6733,0.3207,0.8700,0.2966,0.8894,0.0015,0.9020,0.5940,0.6575,0.3287,0.8569,0.3016,0.8915,0.0034,0.8834,0.5969,0.6635,0.3243,0.8641,0.2908,0.8854,0.0006,0.8981,0.5903,0.6687,0.3158,0.8586,0.2940,0.8770,0.0076,0.8927
44,0.8421,0.2666,0.8686,0.0516,0.7456,0.5795,0.4706,0.2751,0.4669,0.5841,0.5036,0.2810,0.4671,0.6178,0.5249,0.0357,0.8460,0.2333,0.8652,0.0031,0.4726,0.5806,0.7463,0.0388,0.8143,0.2331,0.8641,0.0272,0.7735,0.2282,0.9198,0.0025,0.4657,0.6015,0.4866,0.2998,0.4684,0.6204,0.5307,0.0159,0.8422,0.2307,0.8952,0.0000,0.4577,0.5457,0.5179,0.0321,0.8519,0.2329,0.8351,0.0104,0.7637,0.6007,0.5068,0.0428,0.8060,0.2268,0.8859,0.0011,0.4645,0.5601,0.4874,0.0526,0.7868,0.2268,0.8505,0.0065,0.4614,0.5876,0.5153,0.0457,0.7767,0.2279,0.8767,0.0017,0.4632,0.5687,0.5015,0.0575,0.7619,0.2301,0.8583,0.0140,0.4608,0.5580,0.5079,0.0443,0.7995,0.2279,0.8876,0.0010,0.4635,0.5791,0.5204,0.0533,0.7878,0.2275,0.8402,0.0042
45,0.5381,0.3178,0.5660,0.3138,0.2166,0.8867,0.1815,0.7665,0.0012,0.8880,0.1956,0.7823,0.0030,0.9482,0.2335,0.3485,0.3403,0.4534,0.5602,0.5009,0.0069,0.8810,0.3914,0.3355,0.3082,0.4442,0.5589,0.3622,0.2406,0.4061,0.6363,0.4958,0.0017,0.9186,0.1727,0.8276,0.0018,0.9452,0.2317,0.3878,0.3385,0.4296,0.6032,0.4577,0.0000,0.8088,0.2168,0.3462,0.3504,0.4509,0.5109,0.4045,0.2305,0.9172,0.2012,0.3280,0.2925,0.3946,0.5916,0.4571,0.0014,0.8433,0.1778,0.3152,0.2696,0.3819,0.5400,0.4180,0.0005,0.8974,0.2043,0.3282,0.2577,0.4067,0.5721,0.4479,0.0008,0.8530,0.1922,0.3087,0.2412,0.4231,0.5494,0.3834,0.0005,0.8421,0.1957,0.3251,0.2840,0.4095,0.5876,0.4483,0.0021,0.8775,0.2120,0.3130,0.2707,0.3729,0.5242,0.4220
46,0.6385,0.5849,0.3700,0.5762,0.6214,0.0073,0.8234,0.2795,0.8181,0.0101,0.8603,0.2736,0.8200,0.0307,0.8694,0.5596,0.6297,0.2845,0.6410,0.5440,0.8209,0.0066,0.6198,0.5641,0.6159,0.2891,0.6394,0.5528,0.6349,0.3028,0.6634,0.5396,0.8165,0.0141,0.8427,0.2767,0.8179,0.0174,0.8753,0.5452,0.6269,0.2952,0.6513,0.5457,0.8088,0.0000,0.8628,0.5582,0.6328,0.2845,0.6364,0.5362,0.6365,0.0153,0.8545,0.5655,0.6194,0.3047,0.6460,0.5375,0.8164,0.0017,0.8410,0.5726,0.6152,0.3115,0.6344,0.5423,0.8113,0.0127,0.8625,0.5663,0.6142,0.3015,0.6477,0.5413,0.8138,0.0022,0.8500,0.5743,0.6122,0.2956,0.6386,0.5486,0.8097,0.0023,0.8528,0.5659,0.6186,0.2983,0.6519,0.5415,0.8127,0.0050,0.8662,0.5727,0.6155,0.3179,0.6325,0.5418
47,0.3047,0.5760,0.5358,0.4353,0.4406,0.9272,0.0215,0.8363,0.2109,0.9152,0.0054,0.8438,0.2120,0.9553,0.0016,0.4689,0.5289,0.5314,0.2888,0.5514,0.2072,0.9131,0.2178,0.4561,0.4993,0.5183,0.2899,0.4759,0.4426,0.5033,0.3346,0.5446,0.2104,0.9391,0.0106,0.8755,0.2093,0.9596,0.0009,0.4900,0.5223,0.5163,0.3144,0.5179,0.2168,0.8628,0.0000,0.4626,0.5265,0.5314,0.2644,0.4977,0.4318,0.9364,0.0011,0.4506,0.4873,0.4917,0.3082,0.5241,0.2120,0.8884,0.0079,0.4423,0.4718,0.4825,0.2803,0.5050,0.2129,0.9232,0.0010,0.4542,0.4622,0.4991,0.2975,0.5200,0.2118,0.8924,0.0024,0.4378,0.4505,0.5048,0.2847,0.4814,0.2131,0.8875,0.0021,0.4485,0.4805,0.4965,0.3058,0.5168,0.2107,0.9124,0.0004,0.4402,0.4723,0.4766,0.2717,0.5028
48,0.7777,0.2535,0.8403,0.0053,0.6520,0.6093,0.3859,0.3113,0.3605,0.6238,0.4319,0.3249,0.3692,0.6774,0.4771,0.0005,0.8018,0.2174,0.8346,0.0496,0.3826,0.6155,0.6552,0.0004,0.7630,0.2174,0.8291,0.0009,0.6940,0.1910,0.9058,0.0495,0.3636,0.6477,0.4021,0.3578,0.3622,0.6714,0.4820,0.0045,0.8000,0.2041,0.8742,0.0321,0.3462,0.5582,0.4626,0.0000,0.8153,0.2151,0.7844,0.0095,0.6805,0.6483,0.4432,0.0010,0.7483,0.1875,0.8601,0.0291,0.3622,0.5830,0.4074,0.0034,0.7201,0.1825,0.8094,0.0125,0.3528,0.6300,0.4528,0.0013,0.7056,0.1937,0.8444,0.0241,0.3580,0.5956,0.4328,0.0049,0.6839,0.2053,0.8214,0.0042,0.3502,0.5812,0.4419,0.0013,0.7387,0.1977,0.8600,0.0256,0.3633,0.6118,0.4623,0.0037,0.7216,0.1788,0.7950,0.0152
49,0.3202,0.6577,0.2742,0.7934,0.0410,0.6759,0.5581,0.6219,0.3386,0.6580,0.5379,0.6233,0.3289,0.6811,0.5329,0.8214,0.0024,0.8584,0.2742,0.8757,0.3157,0.6584,0.2818,0.8106,0.0032,0.8509,0.2778,0.8265,0.0267,0.8398,0.2951,0.8677,0.3331,0.6708,0.5366,0.6358,0.3373,0.6789,0.5288,0.8355,0.0008,0.8516,0.2846,0.8519,0.3504,0.6328,0.5265,0.8153,0.0000,0.8574,0.2732,0.8380,0.0343,0.6684,0.5258,0.8053,0.0057,0.8300,0.2843,0.8563,0.3345,0.6471,0.5349,0.7986,0.0114,0.8241,0.2758,0.8469,0.3436,0.6637,0.5235,0.8084,0.0155,0.8374,0.2806,0.8562,0.3381,0.6438,0.5250,0.7939,0.0225,0.8426,0.2750,0.8299,0.3466,0.6480,0.5198,0.8028,0.0077,0.8345,0.2833,0.8531,0.3310,0.6574,0.5233,0.7961,0.0112,0.8214,0.2733,0.8442
50,0.8331,0.2569,0.6405,0.2315,0.7407,0.3131,0.4644,0.5125,0.4650,0.3245,0.5118,0.5142,0.4643,0.3628,0.5381,0.2145,0.8479,0.0002,0.8745,0.2400,0.4730,0.3190,0.7436,0.2188,0.8141,0.0025,0.8710,0.2112,0.7788,0.0040,0.9318,0.2381,0.4632,0.3407,0.4906,0.5394,0.4677,0.3586,0.5477,0.2096,0.8447,0.0016,0.9052,0.2329,0.4509,0.2845,0.5314,0.2151,0.8574,0.0000,0.8411,0.2079,0.7700,0.3412,0.5175,0.2201,0.8068,0.0058,0.8938,0.2233,0.4608,0.2977,0.4914,0.2259,0.7855,0.0091,0.8554,0.2144,0.4569,0.3278,0.5299,0.2194,0.7752,0.0040,0.8852,0.2223,0.4594,0.3073,0.5112,0.2278,0.7590,0.0034,0.8652,0.2137,0.4563,0.2959,0.5208,0.2204,0.8001,0.0042,0.8973,0.2244,0.4594,0.3162,0.5360,0.2262,0.7867,0.0126,0.8453,0.2174
51,0.0308,0.8973,0.2760,0.7575,0.2688,0.6843,0.3017,0.6195,0.5036,0.6704,0.2773,0.6239,0.5080,0.7001,0.2650,0.7902,0.2768,0.8421,0.0051,0.8630,0.5003,0.6685,0.0226,0.7781,0.2666,0.8335,0.0031,0.7973,0.2582,0.8181,0.0178,0.8554,0.5041,0.6846,0.2852,0.6396,0.5001,0.6930,0.2628,0.8103,0.2731,0.8318,0.0105,0.8351,0.5109,0.6364,0.2644,0.7844,0.2732,0.8411,0.0000,0.8156,0.2583,0.6831,0.2679,0.7720,0.2636,0.8074,0.0080,0.8396,0.5070,0.6542,0.2817,0.7632,0.2618,0.7998,0.0015,0.8250,0.5057,0.6775,0.2661,0.7750,0.2606,0.8157,0.0048,0.8378,0.5054,0.6518,0.2702,0.7578,0.2608,0.8222,0.0024,0.8038,0.5050,0.6554,0.2670,0.7695,0.2623,0.8133,0.0071,0.8348,0.5046,0.6672,0.2640,0.7608,0.2618,0.7953,0.0006,0.8229
52,0.8103,0.2517,0.8603,0.0262,0.7027,0.5751,0.4285,0.2839,0.4178,0.5851,0.4737,0.2911,0.4211,0.6265,0.5076,0.0104,0.8274,0.2102,0.8554,0.0188,0.4314,0.5802,0.7053,0.0139,0.7915,0.2132,0.8516,0.0061,0.7411,0.1953,0.9187,0.0183,0.4181,0.6060,0.4496,0.3176,0.4200,0.6292,0.5149,0.0013,0.8246,0.2037,0.8901,0.0104,0.4045,0.5362,0.4977,0.0095,0.8380,0.2079,0.8156,0.0000,0.7302,0.6055,0.4817,0.0165,0.7811,0.1938,0.8779,0.0068,0.4164,0.5540,0.4523,0.0238,0.7569,0.1924,0.8347,0.0011,0.4102,0.5889,0.4925,0.0176,0.7449,0.1978,0.8662,0.0051,0.4138,0.5659,0.4738,0.0273,0.7264,0.2061,0.8451,0.0020,0.4089,0.5513,0.4828,0.0175,0.7731,0.2006,0.8796,0.0061,0.4159,0.5777,0.4999,0.0244,0.7583,0.1919,0.8227,0.0022
53,0.3162,0.6080,0.2808,0.6414,0.0102,0.7037,0.4429,0.6087,0.2210,0.6896,0.4331,0.6166,0.2232,0.7333,0.4490,0.6869,0.0345,0.7715,0.2774,0.8040,0.2150,0.6858,0.2183,0.6705,0.0213,0.7597,0.2821,0.6988,0.0007,0.7339,0.3242,0.7949,0.2208,0.7106,0.4177,0.6432,0.2181,0.7246,0.4407,0.7200,0.0314,0.7542,0.3039,0.7637,0.2305,0.6365,0.4318,0.6805,0.0343,0.7700,0.2583,0.7302,0.0000,0.7091,0.4242,0.6619,0.0151,0.7194,0.2999,0.7690,0.2235,0.6631,0.4198,0.6484,0.0097,0.7078,0.2740,0.7434,0.2245,0.6996,0.4198,0.6653,0.0070,0.7312,0.2892,0.7646,0.2230,0.6625,0.4180,0.6408,0.0049,0.7421,0.2764,0.7114,0.2245,0.6643,0.4120,0.6587,0.0121,0.7293,0.2966,0.7612,0.2216,0.6841,0.4243,0.6455,0.0100,0.7003,0.2653,0.7420
54,0.6932,0.6476,0.4029,0.6761,0.7011,0.0059,0.9109,0.3091,0.9242,0.0008,0.9459,0.2941,0.9199,0.0031,0.9382,0.6508,0.6702,0.3411,0.6719,0.5888,0.9154,0.0021,0.6961,0.6583,0.6615,0.3493,0.6737,0.6386,0.7044,0.3736,0.6822,0.5833,0.9192,0.0002,0.9356,0.2876,0.9241,0.0026,0.9454,0.6223,0.6658,0.3604,0.6753,0.6007,0.9172,0.0153,0.9364,0.6483,0.6684,0.3412,0.6831,0.6055,0.7091,0.0000,0.9339,0.6615,0.6705,0.3771,0.6731,0.5922,0.9191,0.0072,0.9302,0.6731,0.6728,0.3879,0.6734,0.6101,0.9180,0.0005,0.9416,0.6635,0.6752,0.3717,0.6809,0.6002,0.9185,0.0063,0.9327,0.6765,0.6781,0.3611,0.6750,0.6260,0.9177,0.0067,0.9337,0.6627,0.6718,0.3662,0.6813,0.5991,0.9135,0.0033,0.9427,0.6736,0.6728,0.3978,0.6748,0.6070
